pdf_url,year,num_pages,title,journal,authors,vol,issue,ID,fg_count,tb_count
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250097_wo_cover.pdf',1999,30,Son Preference; Sex Ratios; and Marriage Patterns,Journal of Political Economy,Lena Edlund,107,6,250097,3,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937684_wo_cover.pdf',1991,23,The Politics of Intergenerational Redistribution,Journal of Political Economy,Guido Tabellini,99,2,2937684,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138753_wo_cover.pdf',1995,34,On the Turnover of Business Firms and Business Managers,Journal of Political Economy,Thomas J. Holmes and James A. Schmitz; Jr.,103,5,2138753,4,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138772_wo_cover.pdf',1993,12,On Price Recognition and Computational Complexity in a Monopolistic Model,Journal of Political Economy,Ariel Rubinstein,101,3,2138772,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937726_wo_cover.pdf',1991,22,Homework in Macroeconomics: Household Production and Aggregate Fluctuations,Journal of Political Economy,Jess Benhabib; Richard Rogerson and Randall Wright,99,6,2937726,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138873_wo_cover.pdf',1997,31,Bargaining over Governments in a Stochastic Environment,Journal of Political Economy,Antonio Merlo,105,1,2138873,2,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138647_wo_cover.pdf',1995,5,"Response to ""Aristocratic Equilibria""",Journal of Political Economy,Harold L. Cole; George J. Mailath and Andrew Postlewaite,103,2,2138647,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262085_wo_cover.pdf',1997,15,The Role of Markets in Reducing Expected Utility Violations,Journal of Political Economy,Dorla A. Evans,105,3,262085,2,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262104_wo_cover.pdf',1997,10,Critical Evidence on Comparative Advantage? North‐North Trade in a Multilateral World,Journal of Political Economy,Donald R. Davis,105,5,262104,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138877_wo_cover.pdf',1997,19,Introducing Household Production in Collective Models of Labor Supply,Journal of Political Economy,Pierre-André Chiappori,105,1,2138877,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138880_wo_cover.pdf',1996,22,Nobel Lecture: Monetary Neutrality,Journal of Political Economy,Robert E. Lucas; Jr.,104,4,2138880,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937715_wo_cover.pdf',1991,14,Rational Speculation,Journal of Political Economy,John Leach,99,1,2937715,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138949_wo_cover.pdf',1996,31,Federal Fiscal Constitutions: Risk Sharing and Redistribution,Journal of Political Economy,Torsten Persson and Guido Tabellini,104,5,2138949,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937778_wo_cover.pdf',1991,21,Rational Addictive Behavior and Cigarette Smoking,Journal of Political Economy,Frank Chaloupka,99,4,2937778,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937659_wo_cover.pdf',1991,21,Specific versus General Enforcement of Law,Journal of Political Economy,Steven Shavell,99,5,2937659,4,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250075_wo_cover.pdf',1999,33,Women's Schooling; Home Teaching; and Economic Growth,Journal of Political Economy,Jere R. Behrman; Andrew D. Foster; Mark R. Rosenweig and Prem Vashishtha,107,4,250075,4,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138828_wo_cover.pdf',1992,34,Social Norms; Savings Behavior; and Growth,Journal of Political Economy,Harold L. Cole; George J. Mailath and Andrew Postlewaite,100,6,2138828,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937656_wo_cover.pdf',1991,19,Most-Favored-Customer Protection versus Price Discrimination over Time,Journal of Political Economy,I. P. L. Png,99,5,2937656,3,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262115_wo_cover.pdf',2000,34,Valuing Research leads: Bioprospecting and the Conservation of Genetic Resources,Journal of Political Economy,Gordon C. Rausser and Arthur A. Small,108,1,262115,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138883_wo_cover.pdf',1996,23,Competition and Corporate Performance,Journal of Political Economy,Stephen J. Nickell,104,4,2138883,1,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262082_wo_cover.pdf',1997,35,Performance Comparisons and Dynamic Incentives,Journal of Political Economy,Margaret A. Meyer and John Vickers,105,3,262082,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138716_wo_cover.pdf',1995,25,Corporate Conservatism and Relative Compensation,Journal of Political Economy,Jeffrey Zwiebel,103,1,2138716,0,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138640_wo_cover.pdf',1995,19,The Price Elasticity of Hard Drugs: The Case of Opium in the Dutch East Indies; 1923-1938,Journal of Political Economy,Jan C. van Ours,103,2,2138640,5,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138834_wo_cover.pdf',1992,5,Irving Fisher Comments on Benjamin Strong and the Federal Reserve in the 1930s,Journal of Political Economy,Thomas F. Cargill,100,6,2138834,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138806_wo_cover.pdf',1992,22,Franklin D. Roosevelt; Silver; and China,Journal of Political Economy,Milton Friedman,100,1,2138806,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262072_wo_cover.pdf',1997,38,Credit Cycles,Journal of Political Economy,Nobuhiro Kiyotaki and John Moore,105,2,262072,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138860_wo_cover.pdf',1996,45,Evaluating the Effects of Incomplete Markets on Risk Sharing and Asset Pricing,Journal of Political Economy,John Heaton and Deborah J. Lucas,104,3,2138860,15,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138751_wo_cover.pdf',1995,34,The Economics of Polygyny in Sub-Saharan Africa: Female Productivity and the Demand for Wives in Côte d'Ivoire,Journal of Political Economy,Hanan G. Jacoby,103,5,2138751,3,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138660_wo_cover.pdf',1994,22,Evidence on Adverse Selection: Equilibrium Signaling and Cross-Subsidization in the Insurance Market,Journal of Political Economy,Robert Puelz and Arthur Snow,102,2,2138660,3,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250077_wo_cover.pdf',1999,30,Early Starters versus Late Beginners,Journal of Political Economy,Pierre‐Andre Chiappori; Bernard Salanie and Julie Valentin,107,4,250077,3,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138644_wo_cover.pdf',1995,40,Precautionary Saving and Social Insurance,Journal of Political Economy,R. Glenn Hubbard; Jonathan Skinner and Stephen P. Zeldes,103,2,2138644,5,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138887_wo_cover.pdf',1996,31,Learning; Wage Dynamics; and Firm-Specific Human Capital,Journal of Political Economy,Leonardo Felli and Christopher Harris,104,4,2138887,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138598_wo_cover.pdf',1993,16,George Stigler: Adam Smith's Best Friend,Journal of Political Economy,Nathan Rosenberg,101,5,2138598,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138795_wo_cover.pdf',1994,24,Preying for Monopoly? The Case of Southern Bell Telephone Company; 1894-1912,Journal of Political Economy,David F. Weiman and Richard C. Levin,102,1,2138795,1,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138595_wo_cover.pdf',1993,16,George J. Stigler: Midcentury Neoclassicalist with a Passion to Quantify,Journal of Political Economy,Harold Demsetz,101,5,2138595,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138710_wo_cover.pdf',1995,39,Are Government Transfers Efficient? An Alternative Test of the Efficient Redistribution Hypothesis,Journal of Political Economy,David S. Bullock,103,6,2138710,7,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138817_wo_cover.pdf',1993,16,A Cross-Country; Cross-Industry Comparison of Productivity Growth,Journal of Political Economy,Donna M. Costello,101,2,2138817,1,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250108_wo_cover.pdf',1999,41,Galton versus the Human Capital Approach to Inheritance,Journal of Political Economy,Casey B. Mulligan,107,S6,250108,0,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937657_wo_cover.pdf',1991,31,Intergenerational Trade; Longevity; and Economic Growth,Journal of Political Economy,Isaac Ehrlich and Francis T. Lui,99,5,2937657,5,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937688_wo_cover.pdf',1991,6,Unlimited Liability and Law Firm Organization: Tax Factors and the Direction of Causation,Journal of Political Economy,Ronald J. Gilson,99,2,2937688,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138962_wo_cover.pdf',1996,30,The Demand for Food and Calories,Journal of Political Economy,Shankar Subramanian and Angus Deaton,104,1,2138962,9,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250023_wo_cover.pdf',1998,31,The Optimal Enforcement of Insider Trading Regulations,Journal of Political Economy,Peter M. DeMarzo; Michael J. Fishman and Kathleen M. Hagerty,106,3,250023,4,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138774_wo_cover.pdf',1993,21,Detection of Bid Rigging in Procurement Auctions,Journal of Political Economy,Robert H. Porter and J. Douglas Zona,101,3,2138774,0,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138927_wo_cover.pdf',1996,31,What Can Explain the Apparent Lack of International Consumption Risk Sharing?,Journal of Political Economy,Karen K. Lewis,104,2,2138927,2,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138679_wo_cover.pdf',1993,18,Courtship as a Waiting Game,Journal of Political Economy,Theodore C. Bergstrom and Mark Bagnoli,101,1,2138679,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250020_wo_cover.pdf',1998,37,The European Unemployment Dilemma,Journal of Political Economy,Lars Ljungqvist and Thomas J. Sargent,106,3,250020,15,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138773_wo_cover.pdf',1993,33,Optimal Taxation in Models of Endogenous Growth,Journal of Political Economy,Larry E. Jones; Rodolfo E. Manuelli and Peter E. Rossi,101,3,2138773,4,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937781_wo_cover.pdf',1991,21,Innovation; Imitation; and Economic Growth,Journal of Political Economy,Paul S. Segerstrom,99,4,2937781,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250024_wo_cover.pdf',1998,30,Learning and incentive‐Compatible Mechanisms for Public Goods Provision: An Experimental Study,Journal of Political Economy,Yan Chen and Fang‐Fang Tang,106,3,250024,0,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138722_wo_cover.pdf',1995,34,Restricting the Market for Quota: An Analysis of Tobacco Production Rights with Corroboration from Congressional Testimony,Journal of Political Economy,Randal R. Rucker; Walter N. Thurman and Daniel A. Sumner,103,1,2138722,3,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250087_wo_cover.pdf',1999,29,What Level of Fixed Costs Can Reconcile Consumption and Stock Returns?,Journal of Political Economy,Erzo G. J. Luttmer,107,5,250087,11,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138677_wo_cover.pdf',1993,23,Trade Liberalization and the Theory of Endogenous Protection: An Econometric Study of U.S. Import Policy,Journal of Political Economy,Daniel Trefler,101,1,2138677,0,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250105_wo_cover.pdf',1999,32,Culture and Language,Journal of Political Economy,Edward P. Lazear,107,S6,250105,0,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138771_wo_cover.pdf',1993,30,Invention and Bounded Learning by Doing,Journal of Political Economy,Alwyn Young,101,3,2138771,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250047_wo_cover.pdf',1998,28,Transaction Services; Inflation; and Welfare,Journal of Political Economy,S. Rao Aiyagari; R. Anton Braun and Zvi Eckstein,106,6,250047,6,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937755_wo_cover.pdf',1990,33,Campaign Contributions as Investments: The U.S. House of Representatives; 1980-1986,Journal of Political Economy,James M. Snyder; Jr.,98,6,2937755,2,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262093_wo_cover.pdf',1997,26,Intertemporal Cost Allocation and Managerial Investment Incentives: A Theory Explaining the Use of Economic Value Added as a Performance Measure,Journal of Political Economy,William P. Rogerson,105,4,262093,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/262107_wo_cover.pdf',1997,7,On Testing for Financial Market Equilibrium under Asymmetric Information,Journal of Political Economy,Georg Nöldeke,105,5,262107,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138938_wo_cover.pdf',1996,36,Relative Wage Movements and the Distribution of Consumption,Journal of Political Economy,Orazio Attanasio and Steven J. Davis,104,6,2138938,3,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250048_wo_cover.pdf',1998,19,Absentee Bidders and the Declining Price Anomaly in Wine Auctions,Journal of Political Economy,Victor Ginsburgh,106,6,250048,0,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138782_wo_cover.pdf',1994,44,Endowments and the Allocation of Schooling in the Family and in the Marriage Market: The Twins Experiment,Journal of Political Economy,Jere R. Behrman; Mark R. Rosenzweig and Paul Taubman,102,6,2138782,0,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138651_wo_cover.pdf',1994,34,College Entry by Blacks since 1970: The Role of College Costs; Family Background; and the Returns to Education,Journal of Political Economy,Thomas J. Kane,102,5,2138651,9,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138583_wo_cover.pdf',1995,18,Bait and Switch,Journal of Political Economy,Edward P. Lazear,103,4,2138583,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138942_wo_cover.pdf',1996,10,Do Static Gains from Trade Lead to Medium-Run Growth?,Journal of Political Economy,Joy Mazumdar,104,6,2138942,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138683_wo_cover.pdf',1992,18,Economic Crisis in a Shortage Economy,Journal of Political Economy,Kent Osband,100,4,2138683,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937718_wo_cover.pdf',1991,17,The Handbook of Industrial Organization,Journal of Political Economy,Sam Peltzman,99,1,2937718,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2937716_wo_cover.pdf',1991,32,Specific Capital; Mobility; and Wages: Wages Rise with Job Seniority,Journal of Political Economy,Robert Topel,99,1,2937716,0,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138928_wo_cover.pdf',1996,48,Understanding Risk and Return,Journal of Political Economy,John Y. Campbell,104,2,2138928,2,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138947_wo_cover.pdf',1996,34,A Theory of Commodity Price Fluctuations,Journal of Political Economy,Marcus J. Chambers and Roy E. Bailey,104,5,2138947,2,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138733_wo_cover.pdf',1992,17,Incentive Contracts and Performance Measurement,Journal of Political Economy,George P. Baker,100,3,2138733,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138729_wo_cover.pdf',1992,29,Internal Net Worth and the Investment Process: An Application to U.S. Agriculture,Journal of Political Economy,R. Glenn Hubbard and Anil K. Kashyap,100,3,2138729,3,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138869_wo_cover.pdf',1997,29,Formal and Real Authority in Organizations,Journal of Political Economy,Philippe Aghion and Jean Tirole,105,1,2138869,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250018_wo_cover.pdf',1998,26,Can Asset Markets Be Manipulated? A Field Experiment With Racetrack Betting,Journal of Political Economy,Colin F. Camerer,106,3,250018,6,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250084_wo_cover.pdf',1999,36,Efficient Unemployment Insurance,Journal of Political Economy,Daron Acemoglu and Robert Shimer,107,5,250084,4,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250056_wo_cover.pdf',1999,11,Are Hypothetical Referenda Incentive Compatible? A comment,Journal of Political Economy,Timothy C. Haab; Ju‐Chin Huang and John C. Whitehead,107,1,250056,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138945_wo_cover.pdf',1996,27,The Role of Premarket Factors in Black-White Wage Differences,Journal of Political Economy,Derek A. Neal and William R. Johnson,104,5,2138945,3,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138665_wo_cover.pdf',1994,24,Capital Flows to the New World as an Intergenerational Transfer,Journal of Political Economy,Alan M. Taylor and Jeffrey G. Williamson,102,2,2138665,2,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138610_wo_cover.pdf',1992,32,Testing Financial Market Equilibrium under Asymmetric Information,Journal of Political Economy,Larry H. P. Lang; Robert H. Litzenberger and Vicente Madrigal,100,2,2138610,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/250005_wo_cover.pdf',1998,25,Job Mobility and the Market for Lawyers,Journal of Political Economy,Robert M. Sauer,106,1,250005,3,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/516389_wo_cover.pdf',1997,34,Risk Taking by Mutual Funds as a Response to Incentives,Journal of Political Economy,Judith Chevalier and Glenn Ellison,105,6,516389,5,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_wo_cover/2138871_wo_cover.pdf',1997,29,The Effect of the Expansion of the Voting Franchise on the Size of Government,Journal of Political Economy,Thomas A. Husted and Lawrence W. Kenny,105,1,2138871,0,7
